"","algorithm","replicate","instance","group","result"
"2636",1,30,6,2,241.445202823222
"2637",2,5,98,23,6118829.60860186
"2638",1,24,38,9,1289951.79596355
"2639",1,8,134,31,9396339.35414643
"2640",1,1,58,14,3097757.73583674
"2641",2,18,102,24,7140672.16646609
"2642",1,29,113,26,8129235.1903172
"2643",1,10,79,19,5076244.79977025
"2644",2,22,116,27,9008589.79625782
"2645",1,7,126,29,7806423.97870703
"2646",2,7,61,14,3521210.9037911
"2647",1,15,98,23,7294905.22709718
"2648",2,8,129,30,9767242.06940459
"2649",1,20,101,24,7206419.72766566
"2650",2,10,13,3,357.82773434597
"2651",1,8,145,34,9526214.21287239
"2652",1,15,3,1,1.17065354528196
"2653",2,4,149,34,11751059.813296
"2654",1,30,102,24,7376610.21189094
"2655",1,14,79,19,5399832.97763031
"2656",1,8,65,15,3516279.59967727
"2657",2,1,37,9,1005567.60965752
"2658",2,20,40,10,765083.084029368
"2659",1,29,87,20,4902615.22624739
"2660",1,10,86,20,5729728.55916909
"2661",2,7,7,2,1.56055863272528
"2662",1,14,136,32,10313555.4517286
"2663",2,4,70,16,4202411.9630591
"2664",1,21,112,26,7999958.27911535
"2665",2,4,145,34,10633243.1972608
"2666",1,25,56,13,2965267.37821786
"2667",1,4,23,6,502235.299192561
"2668",1,21,102,24,7374003.80948665
"2669",2,10,140,32,10972092.2786456
"2670",1,24,97,23,6135343.18911104
"2671",1,12,130,30,9118108.99710326
"2672",2,3,3,1,7.38893272192955e-24
"2673",1,29,136,32,9088178.60545406
"2674",2,21,2,1,0
"2675",2,23,91,21,5806571.77289091
"2676",2,9,45,11,1152809.74133267
"2677",1,26,140,32,10554145.4632965
"2678",1,17,90,21,6082099.13090946
"2679",2,30,144,33,11418027.5590498
"2680",1,13,3,1,2.00370409829787
"2681",2,20,18,5,23448.1769209464
"2682",2,24,130,30,9748451.12337236
"2683",2,11,72,17,4653307.71529339
"2684",2,26,11,3,10.6391437435426
"2685",2,10,39,9,730728.430176747
"2686",2,15,85,20,5981031.79965203
"2687",2,4,97,23,7503174.35654371
"2688",2,12,141,33,10580315.2416302
"2689",1,25,17,4,248624.280911165
"2690",1,12,101,24,7141192.40347881
"2691",1,10,82,19,4112979.58420943
"2692",2,10,69,16,4019429.06853345
"2693",1,9,70,16,3669392.9810689
"2694",1,10,57,14,3246086.32864574
"2695",2,7,38,9,678500.685873461
"2696",1,13,34,8,1254913.75133831
"2697",2,5,80,19,5518156.74459006
"2698",2,11,27,7,123110.152902591
"2699",2,30,74,17,4764493.79357663
"2700",2,21,51,12,2584523.46762103
"2701",1,23,12,3,52266.865551719
"2702",2,16,67,16,3802175.52903646
"2703",1,24,29,7,834589.19048933
"2704",1,24,53,13,3019715.23046575
"2705",2,2,126,29,8262229.089142
"2706",2,28,95,22,6332551.62307978
"2707",1,3,26,6,642425.763582715
"2708",2,2,109,25,8583253.93697687
"2709",1,11,93,22,6014429.36157022
"2710",1,26,142,33,10677803.8522354
"2711",2,3,45,11,1437893.75053383
"2712",1,29,16,4,251010.254499267
"2713",2,30,82,19,5252496.01997697
"2714",1,24,81,19,5601710.51326203
"2715",2,10,62,15,3662468.34179119
"2716",1,27,23,6,359479.45564929
"2717",2,8,66,16,3889770.68740811
"2718",2,1,122,28,8960183.43170335
"2719",2,14,132,31,10343534.2740842
"2720",1,16,139,32,9991741.9078624
"2721",2,14,83,19,5716021.21913823
"2722",2,7,75,18,4095956.93158601
"2723",1,29,146,34,9487563.01167906
"2724",1,1,48,11,2488386.54280389
"2725",1,14,55,13,3132820.59549237
"2726",2,1,140,32,11032535.1477051
"2727",1,5,32,8,1015112.14362711
"2728",1,28,3,1,0.276587418989783
"2729",2,3,95,22,6443312.69533127
"2730",1,6,150,35,12700955.1096456
"2731",2,1,27,7,180488.545238227
"2732",1,22,104,24,7037093.20968717
"2733",1,12,121,28,8495254.3416694
"2734",2,20,146,34,9999842.14289884
"2735",1,26,65,15,4061060.94056671
"2736",2,12,150,35,12474415.2593314
"2737",1,24,64,15,3870185.87467873
"2738",1,29,78,18,5327553.74359272
"2739",1,2,64,15,4303861.43454689
"2740",1,2,134,31,9448180.30317169
"2741",1,12,41,10,1754252.68794408
"2742",1,13,66,16,4049473.64520272
"2743",1,14,124,29,9392683.85403395
"2744",1,30,116,27,8295497.6223841
"2745",2,11,12,3,92.7873111481363
"2746",1,15,140,32,11608445.1338102
"2747",2,20,124,29,9002827.31957216
"2748",2,19,24,6,19381.1571534901
"2749",1,1,22,6,491714.298357541
"2750",2,17,75,18,4974969.74651171
"2751",2,16,141,33,9798609.49508371
"2752",2,13,99,23,7505262.04784349
"2753",2,26,48,11,2090177.22248092
"2754",1,14,15,4,162370.660774703
"2755",2,25,28,7,199695.311769012
"2756",2,3,31,8,438708.710544796
"2757",2,3,66,16,4463031.64146918
"2758",2,1,28,7,51754.8490778658
"2759",1,3,137,32,10727938.9833068
"2760",1,10,130,30,9733596.88958983
"2761",1,25,42,10,1958414.93754502
"2762",1,7,102,24,7819757.10220758
"2763",2,16,50,12,1843962.78212344
"2764",2,14,3,1,6.0631849175287e-27
"2765",1,12,109,25,6854194.55523168
"2766",2,18,19,5,3341.07076297072
"2767",1,16,133,31,9926968.34316825
"2768",1,1,53,13,2656443.66118825
"2769",2,6,45,11,2224537.25027425
"2770",2,15,22,6,12717.9018896705
"2771",1,15,113,26,8628933.26419808
"2772",2,7,18,5,8248.09381440508
"2773",2,17,11,3,14.9535115091
"2774",1,2,10,3,28812.6671490766
"2775",1,26,33,8,799284.578403142
"2776",2,14,50,12,2919178.74657131
"2777",1,20,26,6,735887.550594594
"2778",1,27,120,28,8408877.06187054
"2779",2,27,45,11,2364801.99066374
"2780",2,15,132,31,7926223.23551122
"2781",2,25,125,29,9938737.94433251
"2782",2,6,64,15,3401091.47903938
"2783",1,16,82,19,5569488.82789175
"2784",2,24,106,25,7990667.14810487
"2785",1,6,137,32,10733498.5288988
"2786",1,1,57,14,3272865.72537683
"2787",2,25,114,27,8099226.57835488
"2788",1,28,96,22,5626207.77438088
"2789",2,19,103,24,7668500.91371407
"2790",2,19,56,13,3535123.64932991
"2791",2,18,13,3,246.50466043761
"2792",1,6,6,2,364.949450895359
"2793",1,15,17,4,293360.050264579
"2794",1,17,15,4,159800.780600822
"2795",2,14,119,28,9702667.59784274
"2796",1,26,20,5,201247.337605937
"2797",1,2,125,29,9737763.6568769
"2798",1,6,109,25,8137449.71492695
"2799",1,20,31,8,1031697.00372293
"2800",1,17,148,34,11726022.0962736
"2801",1,22,132,31,9176262.53395648
"2802",2,30,95,22,6815546.60228613
"2803",1,26,84,20,4377263.49306617
"2804",1,20,107,25,8433528.38430483
"2805",1,11,85,20,5555838.63976955
"2806",1,12,38,9,1581839.961977
"2807",1,22,99,23,5464893.83699465
"2808",2,13,66,16,4107869.92601685
"2809",2,29,58,14,3095892.15206586
"2810",2,6,111,26,7320661.67210095
"2811",2,28,147,34,11066650.0051401
"2812",2,23,94,22,6410070.56336412
"2813",1,5,136,32,10573522.2312959
"2814",1,27,104,24,6652589.22515294
"2815",2,23,78,18,5046867.75336143
"2816",2,9,36,9,612217.492225567
"2817",1,17,133,31,9427138.31329497
"2818",1,10,124,29,8842024.77427156
"2819",1,26,71,17,4380516.10393821
"2820",2,14,77,18,5406469.62732927
"2821",2,28,50,12,1284870.08390604
"2822",1,10,22,6,477178.181817102
"2823",2,9,48,11,1265719.2877789
"2824",2,7,26,6,146128.491541293
"2825",1,8,60,14,3011347.63308386
"2826",1,14,95,22,7314595.95532146
"2827",2,13,9,3,6.57763992089564
"2828",2,28,100,23,5258761.29375422
"2829",1,13,144,33,11528068.7171531
"2830",2,16,69,16,4599379.52098862
"2831",1,12,122,28,9576441.53157276
"2832",1,7,118,27,7922680.10796588
"2833",1,13,95,22,6088450.05134073
"2834",2,20,133,31,10036278.4805503
"2835",1,14,41,10,1889007.420041
"2836",1,5,38,9,1702526.45213377
"2837",2,9,53,13,1517703.06843845
"2838",1,15,99,23,7623438.60569059
"2839",2,2,32,8,399380.702511294
"2840",2,9,97,23,6688986.8106946
"2841",1,28,46,11,2558574.09226655
"2842",1,23,101,24,8225672.30556561
"2843",2,5,106,25,8535330.6307532
"2844",1,11,125,29,9977440.80340255
"2845",2,6,21,5,3368.11718240123
"2846",2,16,98,23,6275704.05760765
"2847",2,27,108,25,7742675.89582626
"2848",1,19,40,10,1735974.09752057
"2849",2,24,40,10,1205953.29057589
"2850",1,9,104,24,6948307.8849661
"2851",1,20,105,24,6723950.7459349
"2852",1,10,111,26,5903370.56689918
"2853",1,18,2,1,0.0293198362720451
"2854",2,10,105,24,7141435.92345578
"2855",1,11,84,20,5427573.27106418
"2856",2,27,101,24,6902756.45672558
"2857",2,19,120,28,7675971.64695455
"2858",1,9,71,17,4672480.00455305
"2859",2,19,77,18,4482669.75421802
"2860",2,30,42,10,511613.364343338
"2861",2,17,20,5,43049.8605928739
"2862",1,17,10,3,38597.8408052893
"2863",1,15,141,33,10771150.2842242
"2864",1,26,13,3,41093.252190416
"2865",2,26,146,34,10727715.8038445
"2866",1,12,119,28,8031721.97941224
"2867",2,28,84,20,4490050.07402467
"2868",1,10,84,20,4933395.32426365
"2869",2,16,122,28,9368150.86644418
"2870",2,10,128,30,9626202.22646031
"2871",2,25,55,13,2867508.96893729
"2872",1,14,89,21,4522398.82270944
"2873",2,14,46,11,1239651.22299547
"2874",1,16,149,34,12173310.1711101
"2875",1,27,149,34,12571858.4152074
"2876",2,1,25,6,116338.704114945
"2877",2,25,72,17,4920946.47627809
"2878",2,8,148,34,10929442.5136492
"2879",2,22,134,31,10186319.6105118
"2880",1,24,129,30,10416564.9748672
"2881",1,15,41,10,1607836.34331277
"2882",2,11,70,16,4109385.65142765
"2883",2,5,74,17,4843284.25577573
"2884",1,24,104,24,7507318.48177911
"2885",1,24,70,16,4612168.85176652
"2886",2,29,93,22,6678264.18345683
"2887",2,10,9,3,20.6582502727112
"2888",1,9,83,19,6168913.68736983
"2889",1,3,5,2,35.7457870829759
"2890",1,21,145,34,10552775.8206765
"2891",1,28,25,6,618754.091311551
"2892",1,1,138,32,9480073.08818169
"2893",2,12,33,8,413058.177963049
"2894",2,5,78,18,4983691.06230442
"2895",2,1,5,2,0.00123815847537235
"2896",1,21,33,8,1115293.77323589
"2897",2,12,9,3,8.78991489005637
"2898",2,27,111,26,8331991.21676172
"2899",2,5,76,18,4205842.91182731
"2900",1,23,17,4,181154.044545937
"2901",2,5,127,29,9734068.52359549
"2902",1,22,25,6,781046.709611678
"2903",1,18,105,24,8061701.31374166
"2904",1,24,99,23,7045001.73211197
"2905",2,10,101,24,6449068.61654523
"2906",2,1,17,4,5885.17729039303
"2907",2,8,14,4,780.526031347611
"2908",1,16,130,30,9106639.59159896
"2909",1,22,52,12,3076561.59760264
"2910",1,25,64,15,3838268.17637177
"2911",1,26,141,33,10060931.5907041
"2912",2,12,139,32,9667289.14375295
"2913",1,20,55,13,2102570.28654333
"2914",2,23,124,29,7946063.24322825
"2915",2,21,141,33,9917180.68112558
"2916",2,12,68,16,4340820.40855548
"2917",2,6,66,16,3517368.5265209
"2918",2,24,111,26,8235138.74728036
"2919",1,18,136,32,10692324.2706613
"2920",2,16,66,16,2928510.61358768
"2921",1,26,105,24,7796077.96795268
"2922",2,29,146,34,10739604.9230592
"2923",1,30,62,15,3568405.10544592
"2924",1,30,112,26,8549891.72145111
"2925",1,27,100,23,6855094.92937446
"2926",1,15,42,10,1887059.14727498
"2927",1,26,81,19,5056440.51580076
"2928",2,4,49,12,646532.036746053
"2929",2,26,76,18,4983873.94920858
"2930",1,26,60,14,3457098.11363976
"2931",2,22,42,10,963693.13646031
"2932",1,10,27,7,711980.186476199
"2933",1,27,27,7,694974.376740015
"2934",1,26,135,31,9774857.60260646
"2935",1,19,146,34,9456482.10440889
"2936",2,19,29,7,115513.118176159
"2937",1,17,116,27,8499279.76563939
"2938",1,7,68,16,4244446.99956711
"2939",2,9,147,34,11196122.2860514
"2940",2,23,119,28,8226044.92012537
"2941",2,12,57,14,1524751.49712138
"2942",1,20,122,28,8696641.82650445
"2943",1,2,23,6,403924.820696424
"2944",2,26,131,30,10856263.8448832
"2945",1,7,138,32,10791502.8953939
"2946",1,21,15,4,211612.490297355
"2947",2,29,54,13,1233863.43040785
"2948",2,4,103,24,6239226.97801719
"2949",1,14,127,29,10004073.3170303
"2950",2,23,66,16,1844045.60169073
"2951",1,27,8,2,2561.69071684252
"2952",2,19,88,21,6581837.77561149
"2953",2,7,37,9,621361.134255304
"2954",1,14,126,29,9958028.01171533
"2955",2,25,130,30,10269663.9489772
"2956",2,27,32,8,253505.660250066
"2957",2,11,58,14,3620640.37171966
"2958",1,2,21,5,373297.825352846
"2959",1,26,70,16,4644997.13428893
"2960",2,4,141,33,10966626.7662497
"2961",1,20,13,3,133920.765700248
"2962",2,9,91,21,6665654.97768098
"2963",2,19,21,5,260176.189880486
"2964",1,8,22,6,418691.335862734
"2965",1,13,25,6,507240.319822029
"2966",1,1,15,4,137619.723031669
"2967",1,13,82,19,4904148.95948035
"2968",2,27,65,15,1473384.08128156
"2969",1,24,35,8,1266050.4193792
"2970",1,8,99,23,6808316.49252105
"2971",1,21,47,11,2439221.06908657
"2972",2,4,51,12,1535531.36880168
"2973",1,4,10,3,31613.5651386732
"2974",1,30,100,23,6350397.21402764
"2975",1,6,118,27,8272333.46232668
"2976",2,1,77,18,4713790.27940802
"2977",1,19,86,20,5843306.65016182
"2978",2,1,111,26,7351510.05755634
"2979",1,11,65,15,3738967.75236732
"2980",1,26,21,5,432521.079718615
"2981",2,27,4,1,2.2360743828386e-15
"2982",2,6,89,21,6103013.24052896
"2983",2,20,73,17,4380610.90505856
"2984",2,29,2,1,0
"2985",1,30,94,22,6409298.26219487
"2986",1,29,140,32,9560175.22910095
"2987",2,8,113,26,8698727.54251254
"2988",2,16,7,2,4.84480008520126
"2989",1,5,118,27,7917008.30975366
"2990",1,9,143,33,11457382.0870079
"2991",2,22,52,12,722568.553245874
"2992",2,7,106,25,7979166.42501288
"2993",1,5,11,3,66065.6359787109
"2994",1,12,138,32,10018268.9955423
"2995",1,4,38,9,1322855.54505375
"2996",1,5,3,1,1.38630199592689
"2997",2,18,90,21,6216973.49710334
"2998",1,22,36,9,1382128.79235322
"2999",1,30,80,19,5286009.85845588
"3000",1,8,101,24,7044460.83016582
"3001",1,25,81,19,5598122.44013147
"3002",2,20,90,21,5525139.65476218
"3003",2,11,118,27,9119723.57359403
"3004",2,26,128,30,9143438.06591572
"3005",1,2,103,24,7352542.08558716
"3006",2,13,81,19,4758207.17697135
"3007",1,9,52,12,3073656.21642392
"3008",2,22,29,7,155665.253213139
"3009",1,1,21,5,367034.325639688
"3010",1,21,40,10,1185899.20885303
"3011",1,4,117,27,9377902.60093039
"3012",2,4,147,34,10922045.1246138
"3013",2,2,31,8,331760.984941993
"3014",2,6,149,34,11447639.4137382
"3015",2,1,137,32,10070861.5610721
"3016",1,6,146,34,11615761.7029642
"3017",1,30,69,16,4179653.14404748
"3018",1,19,10,3,10995.5718925222
"3019",1,11,105,24,7808204.43169621
"3020",2,11,93,22,5701351.60633965
"3021",1,21,140,32,11493678.6431417
"3022",1,27,70,16,4706219.99949817
"3023",1,8,61,14,3328038.00447235
"3024",2,2,90,21,6043277.35325594
"3025",2,28,142,33,11755303.2682948
"3026",2,6,14,4,1149.58272776088
"3027",2,10,112,26,7788039.34577186
"3028",2,17,39,9,135683.501716993
"3029",1,7,96,22,5514980.15826262
"3030",2,19,83,19,5678313.69041945
"3031",2,21,102,24,7088969.57854804
"3032",1,20,73,17,4307071.94485213
"3033",1,30,111,26,8178352.12956773
"3034",1,21,136,32,10278729.2789084
"3035",2,2,142,33,11288934.4614034
"3036",2,20,121,28,9104895.40141429
"3037",2,15,133,31,7453586.53195233
"3038",2,30,90,21,6349104.61252943
"3039",1,18,55,13,2015024.18171005
"3040",2,20,61,14,3374424.3482879
"3041",2,27,8,2,1.56006050519182
"3042",1,6,13,3,93689.7973886715
"3043",2,4,128,30,9310519.69254009
"3044",1,25,92,21,5273771.81017528
"3045",2,14,126,29,8216815.79387321
"3046",1,12,86,20,5691377.43397786
"3047",1,12,61,14,3768917.34029197
"3048",2,17,46,11,2355357.49415124
"3049",2,2,10,3,6.8249283849602
"3050",1,13,115,27,7851113.39548787
"3051",1,6,2,1,0.0920022077776258
"3052",2,14,91,21,6322255.33923175
"3053",1,10,114,27,7812672.98290627
"3054",2,12,51,12,2265314.70881286
"3055",1,12,84,20,6052982.58631312
"3056",2,14,133,31,8254562.58133135
"3057",2,24,29,7,382983.801610742
"3058",2,25,76,18,4274923.58040507
"3059",1,21,137,32,9511767.48645432
"3060",2,29,41,10,696941.925619592
"3061",2,17,60,14,3586490.69631013
"3062",2,23,116,27,7385036.8298212
"3063",1,10,141,33,10390560.6259383
"3064",1,7,119,28,9486390.87543336
"3065",1,3,58,14,3924376.59358201
"3066",2,4,62,15,3326118.31853662
"3067",2,8,35,8,848796.220362055
"3068",1,7,35,8,1389319.42419906
"3069",2,6,50,12,2585189.80545969
"3070",1,12,114,27,7853805.42821708
"3071",1,16,68,16,3757675.1775399
"3072",2,6,81,19,5328659.68749747
"3073",1,29,59,14,3430524.69431926
"3074",2,10,71,17,4078528.14928177
"3075",1,26,91,21,5529961.76488657
"3076",2,22,75,18,5577404.94349076
"3077",1,11,104,24,6119175.63433777
"3078",1,21,35,8,1065635.16599103
"3079",2,2,47,11,307704.278707834
"3080",1,15,111,26,7977646.58289183
"3081",1,24,136,32,11174872.4664001
"3082",1,13,88,21,5856537.23753981
"3083",1,18,122,28,8374862.37312609
"3084",1,8,4,1,10.0281524563748
"3085",1,8,6,2,254.98738180394
"3086",1,7,55,13,3287554.62308508
"3087",2,29,82,19,5080216.22673545
"3088",1,14,48,11,2479104.20687574
"3089",1,4,147,34,10736110.5137461
"3090",1,18,19,5,266046.966637322
"3091",1,27,116,27,8257520.53732323
"3092",1,15,77,18,4824937.33955223
"3093",2,27,59,14,3279397.83634178
"3094",1,9,59,14,2263112.05306506
"3095",2,9,16,4,1676.71914352816
"3096",2,5,86,20,5515759.1676446
"3097",1,7,26,6,519104.02785135
"3098",2,3,141,33,10713004.8422637
"3099",2,12,42,10,890577.037298032
"3100",1,19,4,1,6.75581964881144
"3101",1,8,87,20,5874196.59665408
"3102",1,18,81,19,4848588.24182723
"3103",1,14,138,32,9067316.40789748
"3104",1,19,57,14,2426200.21082203
"3105",1,26,129,30,8478474.22639123
"3106",1,14,119,28,9482537.01115032
"3107",1,21,126,29,8763917.62301639
"3108",1,2,3,1,1.24438917631461
"3109",2,11,120,28,7718583.4957712
"3110",1,24,14,4,109127.593027371
"3111",1,17,48,11,2713775.251514
"3112",1,16,13,3,121537.608934684
"3113",1,15,78,18,5595576.25510201
"3114",1,5,123,29,10256878.3731239
"3115",2,27,136,32,10629806.6364917
"3116",2,16,49,12,1575385.05203355
"3117",1,23,122,28,8190943.13264817
"3118",2,28,123,29,9321500.92341343
"3119",1,4,6,2,350.716964614191
"3120",2,25,66,16,3637320.13461132
"3121",2,15,138,32,10250018.1741115
"3122",2,18,85,20,5807153.15558744
"3123",2,25,122,28,8306231.33695709
"3124",2,19,61,14,3679541.33085101
"3125",2,27,138,32,9789167.55050008
"3126",2,30,94,22,6698543.56439895
"3127",1,26,77,18,4973582.36169775
"3128",1,27,59,14,3900556.52409919
"3129",2,11,143,33,10969356.2990249
"3130",2,10,102,24,7172207.21403724
"3131",2,8,134,31,9777148.58049768
"3132",1,10,90,21,4903315.69880028
"3133",1,17,95,22,6875096.47687322
"3134",2,24,115,27,8047416.43275795
"3135",2,21,87,20,5854502.84534761
"3136",1,9,125,29,9179862.56498146
"3137",1,24,89,21,6157853.97604421
"3138",1,27,103,24,8110106.19070446
"3139",2,19,5,2,2.54037325371898e-05
"3140",1,13,108,25,7059618.94957438
"3141",1,11,96,22,7390846.01302998
"3142",2,19,96,22,6185235.92908855
"3143",2,17,77,18,5206247.50619154
"3144",2,28,52,12,985336.828845804
"3145",2,23,135,31,10909634.9021632
"3146",2,11,46,11,1680998.40822576
"3147",1,13,74,17,4358835.64677582
"3148",2,9,78,18,4913786.55529553
"3149",2,10,61,14,3364249.19438616
"3150",1,3,64,15,3936999.48959852
"3151",1,9,105,24,7298401.40579187
"3152",1,14,72,17,4793077.00744974
"3153",1,27,138,32,11345997.2133522
"3154",2,16,29,7,500804.740245855
"3155",2,16,107,25,7969238.89387653
"3156",2,30,64,15,3842737.4428284
"3157",2,30,110,26,7489822.17252711
"3158",1,3,125,29,9592210.56373116
"3159",2,3,71,17,4660324.73912204
"3160",1,10,100,23,6766623.84592522
"3161",2,9,32,8,586922.631294684
"3162",2,1,139,32,9985231.84810965
"3163",2,18,71,17,4536368.43948477
"3164",2,20,104,24,6308774.75988833
"3165",1,15,29,7,826828.361317097
"3166",1,8,54,13,2952375.6677185
"3167",1,5,109,25,7623945.9028478
"3168",1,12,147,34,11891296.844742
"3169",1,14,2,1,0.00360210997522392
"3170",1,17,38,9,1611834.95385952
"3171",1,28,42,10,2060502.17001287
"3172",2,9,141,33,10611042.300681
"3173",1,19,69,16,3588804.00586808
"3174",2,4,2,1,0
"3175",2,11,110,26,7498457.01263146
"3176",2,22,59,14,2956373.05691152
"3177",1,29,40,10,1924773.88853727
"3178",2,17,84,20,5715372.60374656
"3179",1,10,26,6,803907.982243792
"3180",1,25,113,26,9110272.3582011
"3181",2,20,116,27,7443006.6777075
"3182",1,13,36,9,1151013.86003259
"3183",2,22,63,15,3637843.88208874
"3184",2,5,135,31,9189227.25869021
"3185",1,21,17,4,238455.508291098
"3186",1,25,130,30,8429972.08220607
"3187",1,12,99,23,7320609.0554463
"3188",2,29,17,4,35721.1693944339
"3189",1,25,26,6,740128.834499093
"3190",1,20,9,3,20493.1478687237
"3191",1,30,24,6,588248.092027673
"3192",1,7,98,23,7288429.53681526
"3193",2,7,63,15,3757918.54472656
"3194",2,23,59,14,3312786.67634609
"3195",2,27,85,20,5415736.78357738
"3196",2,23,145,34,10892891.0209598
"3197",1,30,38,9,1596018.02952168
"3198",2,7,31,8,603595.231114694
"3199",2,6,113,26,7577124.22045219
"3200",2,13,115,27,7724808.27565719
"3201",1,6,61,14,3546894.62682367
"3202",1,27,58,14,3816580.4111906
"3203",2,13,149,34,11733430.524699
"3204",1,24,107,25,7638079.56102303
"3205",2,30,52,12,1216435.1183685
"3206",1,19,135,31,10609709.5681898
"3207",1,27,64,15,3051617.72799118
"3208",2,6,24,6,79108.0142624283
"3209",1,13,112,26,8847990.30704536
"3210",2,4,121,28,9172428.50252051
"3211",1,29,137,32,9843468.96761518
"3212",1,1,113,26,8289967.01363393
"3213",1,28,12,3,72903.0677528803
"3214",2,30,96,22,6574971.67646135
"3215",2,1,125,29,9579581.68075873
"3216",1,18,64,15,4286505.5640249
"3217",1,24,23,6,333089.598171088
"3218",2,16,73,17,5050526.64428671
"3219",1,9,134,31,9159259.08729622
"3220",2,5,119,28,9179059.66275939
"3221",1,25,142,33,9412843.79018996
"3222",2,11,124,29,8325712.59879272
"3223",1,16,141,33,10911797.994105
"3224",1,13,127,29,9904023.28451894
"3225",1,19,77,18,4855468.27333608
"3226",2,30,43,10,1268224.07735941
"3227",2,7,98,23,6606834.30650536
"3228",1,12,135,31,9781292.6190317
"3229",2,29,77,18,4009591.05980564
"3230",1,22,135,31,9493632.99675414
"3231",2,5,81,19,5181571.8300889
